"";"fungsi";"iterasi";"populasi";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"optimum";"time"
"elapsed143";"f12";1000;100;-1,16299192293181;-0,465519228668955;-0,633236554111798;-0,423198121997188;0,38764802437493;-1,20009477733487;-0,872469988425449;-1,27202420857814;-0,741437512716162;1,01886604702387;0,273211113473964;2,17
"elapsed144";"f13";100;10;5,73172562160151e-05;0,000143625583773279;-5,65974883654302e-05;0,00043111986695053;0,00014281731728747;-0,000397284193226648;-0,000204729142263556;0,0001121731539491;-0,000542018227020869;0,000397468134595756;0,999991907259032;0,0700000000000074
"elapsed145";"f13";100;30;0,000900518023508482;-0,000573559082192541;2,24600680280411e-05;-0,00161814949355389;-2,08313215786181e-06;0,00114221315822288;-0,000716117682613279;-0,000234618750469057;0,000483577684588271;0,00146123449731389;0,999907137189627;0,0900000000000034
"elapsed146";"f13";100;50;0,000988634414352183;0,00170846716099311;-0,000299081878329712;-0,00241073169479945;0,00163925474279441;-0,000212927430797471;0,00173516653361355;0,00114971521060567;-0,0016973069430857;-0,000844731893986158;0,999835293011027;0,140000000000001
"elapsed147";"f13";100;100;-2,55008041880848e-130;-1,42756599708445e-130;-1,8319021844419e-130;-1,30628151548973e-130;2,08528171686835e-130;1,64396738946376e-130;7,35865762524016e-132;2,79628158696248e-130;-3,32139790679027e-131;-5,97276691049066e-131;1;0,280000000000001
"elapsed148";"f13";500;10;-0,0515681280801213;0,951649488964718;0,000685805119279952;-0,0561319030626976;-0,00331702045710922;0,256922288368773;0,00160765494486334;0,00687275074719302;-0,013917317026424;-0,00021543587872494;0,993936451624608;0,199999999999989
"elapsed149";"f13";500;30;1,35314503641743;-0,0612474524709693;0,658248036585216;0,151970584565069;0,367057279221916;0,495373127759023;0,126330587210734;-0,0102341091844393;0,0445061798303;0,358082999468694;0,720862773963231;0,38000000000001
"elapsed150";"f13";500;50;0,638364148604105;-0,0671261859334163;0,0867116430026064;0,337949993085992;0,143190142916289;-0,0065660618558608;-4,32262349942719e-05;0,000638114829457569;0,282595714685549;0,00819360728105776;0,914599893999525;0,579999999999998
"elapsed151";"f13";500;100;0,307609706693373;0,502827445841283;0,0198029810102657;0,96127261919361;0,808959495782873;0,4874587350143;0,360823405499998;0,319604993317637;-0,0226767965266918;0,333415156030067;0,543271227616161;1,03
"elapsed152";"f13";1000;10;1,00899058779758;0,00343914113528319;-5,01946209712086e-05;-0,022189483504075;0,00058022052039204;3,45596295335945e-05;0,00464408577470312;0,0380362161306445;0,00686964761243515;-0,0110209139628794;0,915507872888233;0,340000000000003
"elapsed153";"f13";1000;30;0,325880275068685;0,000249226476911747;-0,617295444339221;1,00303645410855;1,08803614697526;0,565144292432913;0,255571314555119;0,878677601303596;0,264654274323178;-0,0365521119240396;0,733031873874457;0,689999999999998
"elapsed154";"f13";1000;50;-0,000111748268936349;-0,00203078590395949;0,00416068052087404;-0,00192383480634475;0,00625774541290049;-0,00143698713813358;0,0025104000034243;-0,00106473693570241;0,00562805658704994;-0,00153650154747756;0,998888799759553;1,17
"elapsed155";"f13";1000;100;0,665444945577122;-0,00587310068140916;-0,000639761205588663;0,0905323013305752;0,0218965530398654;0,0638150127026577;-0,0146977091603387;-0,0296452317780839;3,76096169811164e-06;-0,00652034390274197;0,989849860531587;1,94
