"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"303";"f13";100;50;10;25;0,5;0,5;480251,394481785;-1,35081403423101;-7,46688470244408;-7,11605441756546;10,4317103512585;3,96068501286209;-5,97125675994903;-2,1906791254878;-7,23731720354408;-4,52603199519217;12,8761388827115;1
"304";"f13";100;100;10;40;0,5;0,5;90420,6854731325;3,6903966916725;-3,69966868311167;2,87028676830232;1,8927532248199;3,71205378323793;-4,52326096128672;1,24480926897377;8,81900049280375;10,1273035164922;-0,574561883695424;1,97000000000116
"305";"f13";500;10;10;2;0,5;0,5;269051,338225914;9,22479196451604;-7,57408060599118;-3,96004994399846;-5,1210880279541;5,46817563008517;-11,3123504677787;9,710085648112;-5,93942026607692;0,976020772941411;-8,96271956153214;1,14999999999964
"306";"f13";500;30;10;10;0,5;0,5;2078,62331105646;2,2105033043772;-4,08163059037179;0,747526320628822;1,36555491480976;1,20553257875144;0,582412187941372;3,06328851729631;7,11121708154678;5,93685102649033;-3,06186226662248;2,75
"307";"f13";500;50;10;25;0,5;0,5;127,754188543999;1,12424092367291;-6,02089685853571;2,7985162101686;4,48888295795768;-3,68306271266192;4,20991173014045;-2,30289245955646;-0,514764292165637;1,05288974009454;-0,142037216573954;4,76999999999862
"308";"f13";500;100;10;40;0,5;0,5;5,48963773839683;3,87557963840663;-0,639100698754191;-0,795536860823631;1,74652917776257;0,696693896315992;4,64006783440709;2,28320453315973;0,997880031354725;4,47541361209005;-0,968817132525146;9,6200000000008
"309";"f13";1000;10;10;2;0,5;0,5;7382,93409959689;1,37860777322203;-4,19839695096016;-0,36048348993063;1,48125826381147;3,05136151146144;-5,10858437046409;-7,92863902170211;3,80508007947356;1,50290396995842;2,59391530416906;2,44999999999891
"310";"f13";1000;30;10;10;0,5;0,5;10,3627848536701;-3,34887760691345;2,00913520529866;0,853646756149828;-1,71418772079051;4,20352341607213;0,463489233516157;-0,430336967110634;1,47501660976559;-4,32988221291453;4,99047315679491;5,31000000000131
"311";"f13";1000;50;10;25;0,5;0,5;2,59264850908452;-0,835532834753394;1,28572359681129;-2,90355074685067;1,34801524691284;1,29120240453631;1,87983990181237;0,453340099193156;0,906294398009777;2,19656408298761;1,48403279017657;9,32999999999993
"312";"f13";1000;100;10;40;0,5;0,5;0,98267876782598;1,33610342163593;2,74039458017796;0,00740736722946167;0,868977070786059;0,774475140497088;1,74715295433998;0,349235464818776;1,98802028317004;1,74013075884432;0,194165972061455;19,4099999999999
