"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"1";"f1";2000;10;10;2;0,5;0,5;412,68088633148;-6,33373763412237;8,53307209908962;7,84494420513511;0,0322194304317236;2,00507831759751;5,3553999401629;-13,3547754492611;4,02167434804142;3,25480583123863;0,623575458303094;3,87200000000007
"2";"f1";2000;30;10;10;0,5;0,5;54,0236864138034;0,0974707771092653;5,29019222594798;-0,536136981099844;0,829038908705115;-1,73395457677543;0,311713106930256;-1,90044329501688;-2,99652498215437;-1,04829142801464;-2,87398304790258;9,20499999999993
"3";"f1";2000;50;10;25;0,5;0,5;16,3063407959098;0,345796905457973;-0,730036990717053;-2,66872951760888;0,919656455516815;-1,41463647596538;-0,223186146467924;0,544560002163053;-1,29313142970204;0,0549605581909418;1,91393899731338;16,883
"4";"f1";2000;100;10;40;0,5;0,5;1,13330053071674;-0,279521476477385;0,375526072457433;0,495389522984624;-0,0930109992623329;-0,214506639167666;-0,466023804619908;-0,106590613722801;-0,0417206902056932;0,274335220456123;0,555457780137658;35,8990000000001
"5";"f1";5000;10;10;2;0,5;0,5;38,2114484814103;1,50163699872792;0,681359646841884;-4,29750788025558;-0,458418298512697;2,56440020166337;0,0302508007735014;2,1381642203778;-1,53706865385175;1,51823754422367;-0,998562714084983;9,71800000000007
"6";"f1";5000;30;10;10;0,5;0,5;9,16838712427863;-0,535251991823316;-0,0932605471462011;0,0786642078310251;-0,263068079948425;0,188327440991998;2,09476193413138;-1,48673458024859;0,632820185273886;1,09074586071074;-0,757456012070179;23,0119999999999
"7";"f1";5000;50;10;25;0,5;0,5;0,825050126314619;-0,0147733371704817;-0,143999326974154;0,262138806283474;-0,192970829084516;0,774370972067118;0,271808123216033;-0,00929967500269413;0,0145334750413895;0,0613192096352577;-0,1433658413589;43,0129999999999
"8";"f1";5000;100;10;40;0,5;0,5;0,269391322837058;-0,0171848572790623;-0,237938575446606;-0,0115763861685991;-0,120490975677967;0,0694612506777048;0,0747079029679298;-0,160743528977036;0,333424564450979;0,214809319004416;-0,0653417780995369;92,1570000000002
"9";"f2";2000;10;10;2;0,5;0,5;3,77079290178522;0,531841600313783;0,114989052526653;-0,836841929703951;0,0236713932827115;0,081080854870379;0,572773739695549;-0,013273130171001;0,271638226695359;0,415956606157124;-0,908725601620972;3,84699999999998
"10";"f2";2000;30;10;10;0,5;0,5;1,27564685419248;-0,265383422374725;0,0644048815593123;0,176425534300506;0,0139210838824511;0,00339921098202467;0,00936693977564573;0,019150385633111;0,194711205549538;0,0181201007217169;0,510764089412987;9,37200000000007
