"";"fungsi";"iterasi";"populasi";"numVar";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"35";"f3";1000;50;10;0,0726549072880251;0,156399855619875;-0,345832502668556;0,273140414890485;-0,0908620062316654;-0,025265036264671;0,0739213588501637;-0,077416689177313;0,0696657954966853;-0,0390930975307725;0,00982756346698652;4,96000000000095
"36";"f3";1000;100;10;0,000287014720903595;0,00178444292949818;-0,0104528112654648;0,0129650754702661;0,00614293024138558;-0,0175584125923982;0,0119273663504265;-0,00696865107072458;0,000961151391220276;0,000189821299334361;0,000442388903155116;7,36000000000058
"37";"f4";100;10;10;7,57391349825584;3,08269859804269;-3,90420834384013;7,57391349825584;4,05679746475123;2,56550781873598;-5,75525403758737;-1,2751599167017;-2,82346202130426;7,55381859170139;-6,54423463374609;0,289999999999054
"38";"f4";100;30;10;4,64633251005333;-3,13441877461227;0,316865163858377;4,55031215728703;1,65636453569484;4,64633251005333;-3,8662086976497;-2,89351996238357;-4,23643572398985;-1,4560829653163;4,51320100553034;0,380000000001019
"39";"f4";100;50;10;2,93566819943872;2,85773248035408;-2,89600691093032;-2,867367753258;2,88528788903988;0,548549242300207;-0,233561786286921;-1,33930248667887;0,0873184237042709;-0,175956546152802;-2,93566819943872;0,529999999998836
"40";"f4";100;100;10;2,03238556881498;2,03238556881498;2,02982456134667;2,00198660542429;1,74989576461886;1,09924527174176;-0,290690862481924;1,64665986069387;-0,646497906777786;-1,35230201443872;-1,46116944610409;0,659999999999854
"41";"f4";500;10;10;0,710608580935845;-0,70866941833093;0,0216757758899574;-0,380373920412794;0,641645097810781;0,668093647103758;0,708076873017971;-0,156789873064201;-0,574928259782925;0,664439764339993;0,710608580935845;1,17000000000007
"42";"f4";500;30;10;0,0108965106679388;0,00918371796469962;0,0108965106679388;-0,00134132293092751;-0,00476424506236572;0,000202704631994948;0,000997908714609442;0,00265905061428753;-0,0100898313707881;0,00886708370743142;-0,000863593052887686;1,64000000000124
"43";"f4";500;50;10;0,000702842012605753;-0,000599709942706593;0,000664330290437069;5,69342516980421e-05;0,000420177854876425;0,00036104802842067;-0,000660998690656234;1,25309717716119e-05;-0,000312094605068544;-0,000702842012605753;0,000444769291952037;2,13999999999942
"44";"f4";500;100;10;1,54379192228492e-05;3,30913755527805e-06;1,02737640373405e-05;-7,02040927254791e-06;4,23873191410223e-06;3,23982983524924e-06;6,15103229089578e-06;7,67347235834336e-06;-1,54379192228492e-05;1,51714482210746e-05;-9,59849998537442e-06;3,13999999999942
"45";"f4";1000;10;10;0,0210729676613271;-0,0182648566874949;-0,00339248939233765;0,00749413848374292;-0,0210729676613271;0,00933134289101847;-0,0205793086930246;0,0187717407776195;-0,0168680063951343;0,0112380392491881;0,00313043709415567;2,39999999999964
"46";"f4";1000;30;10;8,42769490051755e-05;4,26775090139032e-05;-1,23228559741963e-06;-8,42769490051755e-05;-4,93692630622078e-05;-6,70134407262216e-05;4,69537414356923e-05;2,48525828831433e-06;-6,77988802329589e-05;-1,74918971310637e-05;4,75528347909107e-05;3,42000000000007
"47";"f4";1000;50;10;1,72375305006973e-06;1,51360238488955e-06;7,38937003848598e-07;3,31537629175646e-07;-1,50698091639041e-06;6,53166738261656e-07;-1,39725006850881e-06;1,35118101249202e-06;1,72375305006973e-06;1,67094884281096e-06;1,01289897147222e-06;4,40999999999985
"48";"f4";1000;100;10;1,26417352334952e-08;-5,50165014874826e-09;1,09186366537891e-08;3,08444779929156e-09;1,13880633363228e-08;1,26417352334952e-08;1,22266521442979e-08;-1,32878724729188e-09;-1,03758863753924e-08;9,42695908289901e-09;6,04925497038384e-09;6,59000000000015
"49";"f5";100;10;10;15237,7211666369;1,048897144801;1,15381758795294;1,39109748784619;-0,423816664933594;0,0136713781629681;3,1043432792942;1,03745453422651;1,23034246601016;0,582684347512236;-7,54860104056725;0,300000000001091
"50";"f5";100;30;10;4865,14278512643;-0,0372945309116321;1,48496477085859;1,5080841509586;2,09150122101621;1,77210010614033;-1,00197711470814;1,61968195608652;1,66074102416672;-0,153719672639718;-3,45791132397652;0,339999999998327
"51";"f5";100;50;10;1055,62310510859;-1,01486522465976;1,40518586538726;1,59019540224897;1,30708037190396;0,972673055466776;0,426898180485744;-0,712133912533944;-0,376710060199597;-2,28526483304958;5,75715867589392;0,410000000001673
"52";"f5";100;100;10;163,225807015113;-1,17531213897677;1,05501341371145;1,06705354521314;1,09054918573383;0,955923404958403;0,773776409082513;0,189090634072784;-0,945213786303468;1,34754248315563;1,94744021947336;0,670000000000073
"53";"f5";500;10;10;34,0106428271265;0,747989298652394;0,599043372074127;0,510885731357953;0,628797068714065;0,690573994792132;0,712201169199429;0,6097659489122;0,434089040542572;0,258702781652525;0,0842826943217592;1,18999999999869
"54";"f5";500;30;10;5,37830541153038;0,867976951289261;0,765883591124234;0,587615938066541;0,349884063336874;0,128752272912538;0,028351177078372;0,00407477472999611;0,00777854376050598;0,00685559731840063;-0,000639211320503603;1,57999999999993
"55";"f5";500;50;10;131,467207014356;-0,99406145017652;0,953217930799631;0,887144201802796;0,735516862677697;0,47158440650812;0,088657695341071;-0,938650069819941;1,38422496299116;2,10477116090087;4,42815498459299;2,21000000000095
"56";"f5";500;100;10;127,246556150299;0,448918596266769;0,196580797100674;0,0422588772884226;0,012076105020176;0,00291260191938238;-0,899655068052381;1,31842722668144;1,93453844965949;3,79604256904403;14,4128657372445;3,13999999999942
"57";"f5";1000;10;10;3,74195123756284;0,990997513041371;0,969510414069021;0,961728025246374;0,984605543977831;0,99900150933581;1,07640806164773;1,21449596175763;1,51859133403164;2,32551761166186;5,40583953474864;2,28000000000065
"58";"f5";1000;30;10;3,21486104280889;0,970498371122493;0,939778780350118;0,88520184986672;0,786783891217398;0,621707906879788;0,394550835992544;0,167512284155863;0,0331557787936798;0,0132877279548678;0,00125693342721318;3,30000000000109
"59";"f5";1000;50;10;54,6812389079379;-0,842233716697908;0,726534716350092;0,607442300045183;0,626578208316166;0,778327064470266;0,851038376111574;1,11933595918551;1,47674144570092;2,23297056133435;4,99262999335021;4,30999999999949
"60";"f5";1000;100;10;7,26900520358009;0,587890478120945;0,352108150855404;0,125583756070916;0,026447759369218;0,0139544435276463;0,0112025556676962;0,0118982769990673;0,0108018922426708;0,00646403044715607;-0,00140808451293174;6,57999999999993
"61";"f6";100;10;10;269,461933933433;-5,16274303343301;-3,10324037061572;0,977750599378188;-6,96262886459081;-0,439948222482449;-0,798683629098726;-8,4411072470932;-10,406144553428;-5,91552674206726;-3,02605423366753;0,309999999999491
"62";"f6";100;30;10;6,82420446301838;-0,889079740606649;-0,856161082145019;0,297121166061402;-0,0847886515069727;0,92773559544872;-0,324217973723744;-0,470165868348911;-0,794834405053627;1,2536837754943;-1,21106655610631;0,320000000001528
"63";"f6";100;50;10;1,579331133484;-0,366920221543626;-0,777378027169181;-0,543690313626608;-0,3951007434854;-0,502485614884259;-0,492587866222588;-1,15886105347936;-0,777814278736152;0,47933439813319;-0,536523909081874;0,449999999998909
"64";"f6";100;100;10;0,0596005175246566;-0,561375101515452;-0,636000334057008;-0,46979789993995;-0,641349178317267;-0,495406892376163;-0,511814673477392;-0,627394120193949;-0,49367137629862;-0,499562705555639;-0,503946999443434;0,640000000001237
"65";"f6";500;10;10;3,56762181298267e-05;-0,499935878163365;-0,495581857947;-0,499111068785622;-0,500076774399873;-0,499424064038601;-0,500010441843543;-0,498778687008438;-0,498578060039959;-0,496630638910881;-0,499602369240232;1,15999999999985
"66";"f6";500;30;10;5,74755734480242e-11;-0,499999901187357;-0,499999657686737;-0,500000690032327;-0,500000256769275;-0,50000059899835;-0,500000846610205;-0,499992564635974;-0,499999365995453;-0,499999793195785;-0,500000040500071;1,59000000000015
"67";"f6";500;50;10;1,10766509628987e-13;-0,500000059117347;-0,500000026999292;-0,500000002729159;-0,500000010832516;-0,500000086430096;-0,499999933619838;-0,499999760979132;-0,50000005500319;-0,500000012346335;-0,500000185020674;1,96999999999935
"68";"f6";500;100;10;2,96940869598344e-18;-0,500000000007003;-0,500000000526719;-0,500000000005043;-0,500000001502973;-0,500000000083049;-0,499999999847334;-0,500000000028406;-0,500000000112049;-0,499999999732691;-0,499999999436127;3,05999999999949
"69";"f6";1000;10;10;4,47587258245197e-11;-0,499998362017099;-0,499996341818764;-0,500000017105156;-0,499999670574013;-0,499999054062895;-0,49999491950361;-0,499999771865412;-0,500000165210167;-0,49999930116572;-0,500001144851127;2,28000000000065
"70";"f6";1000;30;10;9,51666190633475e-23;-0,500000000001473;-0,500000000001191;-0,500000000005087;-0,500000000007826;-0,500000000000588;-0,500000000000494;-0,499999999999595;-0,500000000000958;-0,499999999998882;-0,499999999998763;3,10000000000036
"71";"f6";1000;50;10;1,16172094245438e-30;-0,500000000000001;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;4,02999999999884
"72";"f6";1000;100;10;0;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;6,07999999999993
"73";"f7";100;10;10;1,11226564339478;-0,491064393404233;-0,355552478636931;-0,171002395377467;-0,340497057663829;0,0571401365081007;-0,0230253169472426;-0,0571460094874427;0,218223483113916;0,0568990666509072;0,0302356740659978;0,280000000000655
"74";"f7";100;30;10;0,868579642829656;0,459332143695289;-0,178052695454513;-0,0305732208465236;-0,308794835335556;0,195662972864153;0,0348593725883783;0,169766177336088;0,0866246899597926;0,115313189360801;-0,147584468023922;0,340000000000146
"75";"f7";100;50;10;0,230942697034243;0,351923727095212;-0,0358329167696414;0,108336473073229;0,040698044093134;0,160251383313261;-0,0420312870458659;-0,0662814070789167;-0,197658717238227;-0,0319344692245506;-0,0832139528174449;0,409999999999854
"76";"f7";100;100;10;0,725367149332838;-0,232270601545407;-0,0689072259019083;0,0456013092688518;-0,125479781030939;0,126558933301386;-0,0220811974081525;0,137591281742466;-0,165178085946577;-0,20322277636071;0,11236330434623;0,6200000000008
"77";"f7";500;10;10;0,0841110688777043;0,304603579882458;0,0559239975442656;0,286938911467899;-0,161559098473553;-0,235293214122935;0,0405463632347524;0,12707021518297;-0,132754106136713;0,104770782972545;0,0143328048246858;1,13999999999942
"78";"f7";500;30;10;0,94615188266135;0,248727912278543;-0,0146006860121479;0,216897916575814;0,0266800503863668;0,203902856028229;-0,224881516908439;-0,202449745865147;-0,20368648334905;-0,127775641672703;-0,00475838325184085;1,60000000000036
